Original_File_Name,Date,County,Med_County_Sales,Rec_County_Sales
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Gunnison,1,444435
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Huerfano,0,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Jefferson,1274422,4370646
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,La Plata,313285,1980269
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Lake,0,197459
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Larimer,1167689,4562024
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Las Animas,1,3471581
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Mesa,1,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Moffat,1,0
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Montezuma,70134,1766079
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Montrose,1,0
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Morgan,1,841413
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Otero,1,0
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Ouray,1,465454
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Park,1,314186
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Pitkin,59097,485392
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Pueblo,599384,3276386
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Routt,1,634839
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Saguache,0,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,San Juan,0,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,San Miguel,13661,189132
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Sedgwick,1,1
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Summit,101828,1140913
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Teller,1,0
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Weld,290867,2587473
0517_MarijuanaSalesReport PUBLISH.xlsx,2017-05-31,Non-Reported,910446,4341381
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Adams,1091425,5137782
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Alamosa,1,0
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Arapahoe,1033427,9314356
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Archuleta,1,691943
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Boulder,1846713,6880933
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Chaffee,1,559238
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Clear Creek,57869,581672
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Conejos,0,510132
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Costilla,1,403056
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Denver,17634832,31586804
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Eagle,129118,916059
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,El Paso,9117656,1
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Fremont,179179,0
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Garfield,292213,2042113
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Gilpin,1,256404
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Grand,1,330529
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Gunnison,1,522302
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Huerfano,0,1
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Jefferson,1252570,4405653
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Lake,0,248265
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,La Plata,294220,2206045
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Larimer,1134167,4929421
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Las Animas,32972,3836814
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Mesa,1,1
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Moffat,1,0
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Montezuma,81402,1863923
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Montrose,1,0
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Morgan,1,860998
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Otero,1,0
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Ouray,1,583159
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Park,1,375371
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Pitkin,69389,880604
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Pueblo,707393,3465138
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Routt,1,796881
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Saguache,0,1
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,San Juan,0,1
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,San Miguel,24094,397687
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Sedgwick,1,1
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Summit,104603,1503046
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Teller,1,0
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Weld,301813,2545979
0617_MarijuanaSalesReport PUBLISH.xlsx,2017-06-30,Non-Reported,740523,4193332
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Adams,971747,5462382
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Alamosa,1,0
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Arapahoe,953749,9672770
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Archuleta,1,884084
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Boulder,1851637,7070534
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Chaffee,1,662413
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Clear Creek,34954,678322
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Conejos,0,586118
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Costilla,1,453934
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Denver,17274275,34007419
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Eagle,142382,1159081
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,El Paso,8717083,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Fremont,184871,0
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Garfield,307082,2128843
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Gilpin,1,271414
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Grand,1,455029
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Gunnison,1,892740
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Huerfano,0,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Jefferson,1282271,4525746
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Lake,0,320873
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,La Plata,297527,2366747
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Larimer,1186223,5303480
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Las Animas,1,4383708
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Mesa,1,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Moffat,1,0
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Montezuma,73002,1884658
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Montrose,1,0
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Morgan,1,909700
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Otero,1,0
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Ouray,1,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Park,1,465717
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Pitkin,74079,1267251
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Pueblo,684190,3762112
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Routt,1,1009377
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Saguache,0,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,San Juan,0,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,San Miguel,26729,521810
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Sedgwick,1,1
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Summit,119533,2001214
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Teller,1,0
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Weld,288400,2659205
0717_MarijuanaSalesReport PUBLISH.xlsx,2017-07-31,Non-Reported,787260,5270772
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Adams,1126750,5481342
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Alamosa,1,0
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Arapahoe,911448,9187128
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Archuleta,1,776784
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Boulder,1883573,7401555
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Chaffee,1,614319
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Clear Creek,43341,632988
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Conejos,0,571105
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Costilla,1,400679
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Denver,18574912,35043361
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Eagle,154928,1394312
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,El Paso,8645974,1
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Fremont,184251,0
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Garfield,325823,2108270
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Gilpin,1,251283
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Grand,1,426846
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Gunnison,1,809595
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Huerfano,0,1
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Jefferson,1353370,4474575
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Lake,0,322375
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,La Plata,298055,2289292
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Larimer,1206766,5554496
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Las Animas,45309,4437323
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Mesa,1,1
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Moffat,1,0
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Montezuma,93411,1862970
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Montrose,1,0
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Morgan,1,964989
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Otero,1,0
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Ouray,1,621133
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Park,1,455141
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Pitkin,66581,1205815
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Pueblo,737016,3815493
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Routt,1,976301
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Saguache,0,1
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,San Juan,0,1
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,San Miguel,21450,450802
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Sedgwick,1,1
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Summit,112638,1890882
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Teller,1,0
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Weld,315417,2708742
0817_MarijuanaSalesReport PUBLISH.xlsx,2017-08-31,Non-Reported,820062,4418186
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Adams,986385,5591544
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Alamosa,1,0
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Arapahoe,868838,9476898
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Archuleta,1,715518
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Boulder,1867935,7089840
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Chaffee,1,547218
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Clear Creek,45086,570485
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Conejos,0,555120
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Costilla,1,424241
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Denver,17531038,34766657
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Eagle,138445,1212598
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,El Paso,8591074,1
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Fremont,166500,0
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Garfield,320870,2104540
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Gilpin,1,266428
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Grand,1,355550
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Gunnison,1,728296
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Huerfano,0,1
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Jefferson,1391833,4335662
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Lake,0,272842
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,La Plata,301865,2211371
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Larimer,1214136,5491456
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Las Animas,42148,4669330
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Mesa,1,931484
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Moffat,1,0
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Montezuma,74493,1890596
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Montrose,1,0
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Morgan,1,972694
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Otero,1,0
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Ouray,1,641630
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Park,1,401682
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Pitkin,64771,1058088
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Pueblo,677550,3869882
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Routt,1,924592
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Saguache,0,151900
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,San Juan,0,1
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,San Miguel,1,475875
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Sedgwick,1,1
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Summit,115774,1561814
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Weld,330702,2723950
0917_MarijuanaSalesReport PUBLISH.xlsx,2017-09-30,Non-Reported,788590,3290855
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Adams,948132,5441728
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Alamosa,1,0
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Arapahoe,927716,9221783
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Archuleta,1,574929
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Boulder,1869460,6744069
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Chaffee,1,452091
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Clear Creek,33021,485097
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Conejos,0,469150
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Costilla,0,356750
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Denver,16854622,33586096
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Eagle,121584,982903
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,El Paso,8153081,1
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Fremont,143271,0
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Garfield,265961,1773496
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Gilpin,1,197522
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Grand,1,1
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Gunnison,1,562053
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Huerfano,0,1
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Jefferson,1469845,4104272
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Lake,0,205966
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,La Plata,299503,1971031
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Larimer,1124315,5315541
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Las Animas,35561,4192076
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Mesa,1,1007121
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Moffat,1,0
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Montezuma,61290,1759476
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Montrose,1,0
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Morgan,1,944046
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Otero,1,0
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Ouray,1,504899
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Park,1,344712
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Pitkin,57474,703705
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Pueblo,538665,3525795
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Routt,1,771913
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Saguache,0,117885
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,San Juan,0,1
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,San Miguel,1,266043
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Sedgwick,1,1
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Summit,120951,1295739
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Teller,1,0
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Weld,327093,2554620
1017_MarijuanaSalesReport PUBLISH.xlsx,2017-10-31,Non-Reported,730702,3191412
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Adams,999483,5558469
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Alamosa,1,0
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Arapahoe,755136,9034873
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Archuleta,1,508490
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Boulder,1770651,6329971
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Chaffee,1,347798
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Clear Creek,38372,453940
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Conejos,0,424081
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Costilla,0,247946
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Denver,15704331,31195308
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Eagle,118682,980728
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,El Paso,7652843,1
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Fremont,133101,0
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Garfield,243896,1581537
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Gilpin,1,188913
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Grand,1,272045
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Gunnison,1,433357
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Huerfano,0,1
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Jefferson,1302651,3678694
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Lake,0,174191
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,La Plata,278348,1753119
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Larimer,1095959,5125412
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Las Animas,36449,3956545
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Mesa,1,963023
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Moffat,1,0
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Montezuma,54431,1658451
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Montrose,1,0
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Morgan,1,880963
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Otero,1,0
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Ouray,1,1
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Park,1,323525
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Pitkin,53994,571977
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Pueblo,501175,3320340
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Routt,1,661206
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Saguache,0,95793
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,San Juan,0,1
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,San Miguel,1,181166
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Sedgwick,1,1
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Summit,114788,1411797
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Weld,351629,2433403
1117_MarijuanaSalesReport PUBLISH.xlsx,2017-11-30,Non-Reported,672549,2942248
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Adams,782044,6120302
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Alamosa,1,0
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Arapahoe,881650,9761509
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Archuleta,1,732699
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Boulder,1816738,6814221
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Chaffee,1,398262
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Clear Creek,32356,574268
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Conejos,0,434200
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Costilla,0,273773
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Denver,14510755,32265126
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Eagle,132404,1531387
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,El Paso,8513185,1
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Fremont,146945,0
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Garfield,233612,1681605
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Gilpin,1,179250
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Grand,1,435934
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Gunnison,1,397636
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Huerfano,0,1
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Jefferson,1427543,4291144
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Lake,0,206999
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,La Plata,300663,2010428
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Larimer,1164472,5490891
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Las Animas,49588,4019496
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Mesa,1,1063973
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Moffat,1,0
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Montezuma,67895,1687019
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Montrose,1,0
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Morgan,1,920406
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Otero,1,0
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Ouray,1,442518
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Park,1,367718
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Pitkin,60311,1271300
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Pueblo,514218,3707967
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Routt,177246,956589
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Saguache,0,98676
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,San Juan,0,1
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,San Miguel,1,395334
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Sedgwick,1,1
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Summit,126502,2533302
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Weld,415204,2571924
1217_MarijuanaSalesReport PUBLISH.xlsx,2017-12-31,Non-Reported,571066,2712201
0118_MarijuanaSalesReport PUBLISH.xlsx,2018-01-31,Adams,803293,6081061
